Locus,Taxon,Query_Length,Target_Length
DROFC11004,A_merus,628,193
DROFC11004,A_minimus_new,628,433
DROFC11004,A_quadriannulatus_new,628,592
DROFC11004,A_sinensis,628,199
DROFC11004,A_stephensi,628,412
DROFC11004,C_quinquefasciatus_new,628,424
DROFC11004,D_melanogaster,628,422
DROFC11455,A_aegypti,605,379
DROFC11455,A_albimanus,605,166
DROFC11455,A_arabiensis,605,149
DROFC11455,A_dirus,605,146
DROFC11455,A_farauti,605,529
DROFC11455,A_funestris,605,258
DROFC11455,A_stephensi,605,117
DROFC11455,C_quinquefasciatus_new,605,461
DROFC11455,D_melanogaster,605,447
DROFC11624,A_aegypti,571,530
DROFC11624,A_albimanus,571,543
DROFC11624,A_arabiensis,571,515
DROFC11624,A_atroparvus,571,409
DROFC11624,A_christyi,571,467
DROFC11624,A_culicifacies_new,571,499
DROFC11624,A_darlingi,571,543
DROFC11624,A_dirus,571,499
DROFC11624,A_epiroticus,571,361
DROFC11624,A_funestris,571,536
DROFC11624,A_gambiae,571,520
DROFC11624,A_maculatus,571,496
DROFC11624,A_melas,571,452
DROFC11624,A_merus,571,509
DROFC11624,A_minimus_new,571,543
DROFC11624,A_quadriannulatus_new,571,542
DROFC11624,A_sinensis,571,430
DROFC11624,A_stephensi,571,448
DROFC11624,C_quinquefasciatus_new,571,566
DROFC11624,D_melanogaster,571,540
DROFC11625,A_aegypti,491,201
DROFC11625,A_albimanus,491,237
DROFC11625,A_arabiensis,491,82
DROFC11625,A_christyi,491,65
DROFC11625,A_culicifacies_new,491,247
DROFC11625,A_darlingi,491,164
DROFC11625,A_dirus,491,175
DROFC11625,A_farauti,491,144
DROFC11625,A_funestris,491,201
DROFC11625,A_gambiae,491,170
DROFC11625,A_melas,491,100
DROFC11625,A_merus,491,110
DROFC11625,A_minimus_new,491,256
DROFC11625,A_quadriannulatus_new,491,155
DROFC11625,A_sinensis,491,64
DROFC11625,A_stephensi,491,214
DROFC11625,C_quinquefasciatus_new,491,343
DROFC11625,D_melanogaster,491,372
DROFC11660,A_aegypti,182,181
DROFC11660,A_albimanus,182,181
DROFC11660,A_arabiensis,182,181
DROFC11660,A_christyi,182,176
DROFC11660,A_culicifacies_new,182,181
DROFC11660,A_darlingi,182,181
DROFC11660,A_dirus,182,181
DROFC11660,A_epiroticus,182,181
DROFC11660,A_funestris,182,181
DROFC11660,A_gambiae,182,148
DROFC11660,A_maculatus,182,180
DROFC11660,A_melas,182,179
DROFC11660,A_merus,182,181
DROFC11660,A_minimus_new,182,181
DROFC11660,A_quadriannulatus_new,182,181
DROFC11660,A_sinensis,182,149
DROFC11660,A_stephensi,182,181
DROFC11660,C_quinquefasciatus_new,182,181
DROFC11660,D_melanogaster,182,139
DROFC11833,A_aegypti,138,112
DROFC11833,A_albimanus,138,77
DROFC11833,A_arabiensis,138,77
DROFC11833,A_darlingi,138,72
DROFC11833,A_dirus,138,98
DROFC11833,A_farauti,138,132
DROFC11833,A_gambiae,138,62
DROFC11833,A_stephensi,138,96
DROFC11833,C_quinquefasciatus_new,138,98
DROFC11833,D_melanogaster,138,118
DROFC12028,A_aegypti,1848,141
DROFC12028,A_albimanus,1848,86
DROFC12028,A_darlingi,1848,56
DROFC12028,A_dirus,1848,94
DROFC12028,A_farauti,1848,300
DROFC12028,A_funestris,1848,87
DROFC12028,A_gambiae,1848,149
DROFC12028,A_stephensi,1848,92
DROFC12028,C_quinquefasciatus_new,1848,261
DROFC12028,D_melanogaster,1848,522
DROFC12065,A_farauti,433,242
DROFC12065,C_quinquefasciatus_new,433,131
DROFC12065,D_melanogaster,433,367
DROFC12357,A_aegypti,1302,194
DROFC12357,A_albimanus,1302,130
DROFC12357,A_arabiensis,1302,194
DROFC12357,A_dirus,1302,137
DROFC12357,A_funestris,1302,209
DROFC12357,A_gambiae,1302,100
DROFC12357,A_stephensi,1302,60
DROFC12357,C_quinquefasciatus_new,1302,335
DROFC12357,D_melanogaster,1302,524
DROFC12490,A_aegypti,1339,213
DROFC12490,A_albimanus,1339,165
DROFC12490,A_arabiensis,1339,173
DROFC12490,A_dirus,1339,287
DROFC12490,A_farauti,1339,278
DROFC12490,A_funestris,1339,222
DROFC12490,A_gambiae,1339,224
DROFC12490,A_stephensi,1339,55
DROFC12490,C_quinquefasciatus_new,1339,410
DROFC12490,D_melanogaster,1339,911
DROFC12498,A_aegypti,547,206
DROFC12498,A_albimanus,547,218
DROFC12498,A_arabiensis,547,220
DROFC12498,A_darlingi,547,51
DROFC12498,A_dirus,547,207
DROFC12498,A_farauti,547,389
DROFC12498,A_funestris,547,63
DROFC12498,A_stephensi,547,163
DROFC12498,C_quinquefasciatus_new,547,260
DROFC12498,D_melanogaster,547,266
DROFC12695,A_aegypti,794,593
DROFC12695,A_albimanus,794,672
DROFC12695,A_arabiensis,794,678
DROFC12695,A_atroparvus,794,91
DROFC12695,A_christyi,794,151
DROFC12695,A_culicifacies_new,794,514
DROFC12695,A_darlingi,794,453
DROFC12695,A_dirus,794,610
DROFC12695,A_epiroticus,794,153
DROFC12695,A_farauti,794,542
DROFC12695,A_funestris,794,634
DROFC12695,A_gambiae,794,532
DROFC12695,A_maculatus,794,223
DROFC12695,A_melas,794,164
DROFC12695,A_merus,794,191
DROFC12695,A_minimus_new,794,528
DROFC12695,A_quadriannulatus_new,794,423
DROFC12695,A_sinensis,794,208
DROFC12695,A_stephensi,794,627
DROFC12695,C_quinquefasciatus_new,794,762
DROFC12695,D_melanogaster,794,637
DROFC12716,A_aegypti,573,374
DROFC12716,A_albimanus,573,383
DROFC12716,A_arabiensis,573,372
DROFC12716,A_atroparvus,573,117
DROFC12716,A_christyi,573,187
DROFC12716,A_culicifacies_new,573,325
DROFC12716,A_darlingi,573,360
DROFC12716,A_dirus,573,338
DROFC12716,A_epiroticus,573,173
DROFC12716,A_farauti,573,96
DROFC12716,A_funestris,573,367
DROFC12716,A_gambiae,573,333
DROFC12716,A_maculatus,573,159
DROFC12716,A_melas,573,294
DROFC12716,A_merus,573,252
DROFC12716,A_minimus_new,573,374
DROFC12716,A_quadriannulatus_new,573,299
DROFC12716,A_sinensis,573,219
DROFC12716,A_stephensi,573,359
DROFC12716,C_quinquefasciatus_new,573,426
DROFC12716,D_melanogaster,573,458
DROFC12849,A_aegypti,867,564
DROFC12849,A_albimanus,867,587
DROFC12849,A_arabiensis,867,558
DROFC12849,A_atroparvus,867,43
DROFC12849,A_christyi,867,390
DROFC12849,A_culicifacies_new,867,535
DROFC12849,A_darlingi,867,559
DROFC12849,A_dirus,867,552
DROFC12849,A_epiroticus,867,411
DROFC12849,A_farauti,867,541
DROFC12849,A_funestris,867,495
DROFC12849,A_gambiae,867,512
DROFC12849,A_maculatus,867,389
DROFC12849,A_melas,867,456
DROFC12849,A_merus,867,551
DROFC12849,A_minimus_new,867,568
DROFC12849,A_quadriannulatus_new,867,559
DROFC12849,A_sinensis,867,509
DROFC12849,A_stephensi,867,560
DROFC12849,C_quinquefasciatus_new,867,560
DROFC12849,D_melanogaster,867,693
DROFC13101,A_aegypti,352,178
DROFC13101,A_albimanus,352,242
DROFC13101,A_arabiensis,352,241
DROFC13101,A_christyi,352,159
DROFC13101,A_culicifacies_new,352,289
DROFC13101,A_darlingi,352,297
DROFC13101,A_dirus,352,329
DROFC13101,A_epiroticus,352,163
DROFC13101,A_funestris,352,186
DROFC13101,A_gambiae,352,253
DROFC13101,A_maculatus,352,64
DROFC13101,A_melas,352,126
DROFC13101,A_merus,352,133
DROFC13101,A_minimus_new,352,270
DROFC13101,A_quadriannulatus_new,352,307
DROFC13101,A_sinensis,352,45
DROFC13101,A_stephensi,352,281
DROFC13101,C_quinquefasciatus_new,352,290
DROFC13101,D_melanogaster,352,261
DROFC13282,A_aegypti,472,379
DROFC13282,A_albimanus,472,378
DROFC13282,A_arabiensis,472,415
DROFC13282,A_atroparvus,472,241
DROFC13282,A_christyi,472,219
DROFC13282,A_culicifacies_new,472,423
DROFC13282,A_darlingi,472,371
DROFC13282,A_dirus,472,403
DROFC13282,A_epiroticus,472,317
DROFC13282,A_farauti,472,434
DROFC13282,A_funestris,472,418
DROFC13282,A_gambiae,472,363
DROFC13282,A_maculatus,472,298
DROFC13282,A_melas,472,335
DROFC13282,A_merus,472,333
DROFC13282,A_minimus_new,472,445
DROFC13282,A_quadriannulatus_new,472,445
DROFC13282,A_sinensis,472,276
DROFC13282,A_stephensi,472,350
DROFC13282,C_quinquefasciatus_new,472,378
DROFC13282,D_melanogaster,472,328
DROGR08877,A_aegypti,444,379
DROGR08877,A_albimanus,444,378
DROGR08877,A_arabiensis,444,415
DROGR08877,A_atroparvus,444,241
DROGR08877,A_christyi,444,245
DROGR08877,A_culicifacies_new,444,415
DROGR08877,A_darlingi,444,377
DROGR08877,A_dirus,444,403
DROGR08877,A_epiroticus,444,278
DROGR08877,A_farauti,444,445
DROGR08877,A_funestris,444,417
DROGR08877,A_gambiae,444,380
DROGR08877,A_maculatus,444,298
DROGR08877,A_melas,444,254
DROGR08877,A_merus,444,355
DROGR08877,A_minimus_new,444,426
DROGR08877,A_quadriannulatus_new,444,445
DROGR08877,A_sinensis,444,252
DROGR08877,A_stephensi,444,381
DROGR08877,C_quinquefasciatus_new,444,350
DROGR08877,D_melanogaster,444,212
DROGR08911,A_aegypti,635,472
DROGR08911,A_albimanus,635,252
DROGR08911,A_arabiensis,635,427
DROGR08911,A_atroparvus,635,150
DROGR08911,A_christyi,635,242
DROGR08911,A_culicifacies_new,635,301
DROGR08911,A_darlingi,635,410
DROGR08911,A_dirus,635,378
DROGR08911,A_epiroticus,635,137
DROGR08911,A_farauti,635,279
DROGR08911,A_funestris,635,344
DROGR08911,A_gambiae,635,408
DROGR08911,A_maculatus,635,98
DROGR08911,A_melas,635,126
DROGR08911,A_merus,635,168
DROGR08911,A_minimus_new,635,433
DROGR08911,A_quadriannulatus_new,635,457
DROGR08911,A_sinensis,635,206
DROGR08911,A_stephensi,635,353
DROGR08911,C_quinquefasciatus_new,635,447
DROGR08911,D_melanogaster,635,291
DROGR11325,A_albimanus,138,71
DROGR11325,A_arabiensis,138,77
DROGR11325,A_farauti,138,136
DROGR11325,A_stephensi,138,77
DROGR11325,C_quinquefasciatus_new,138,98
DROGR11325,D_melanogaster,138,99
DROGR11423,A_aegypti,304,191
DROGR11423,A_albimanus,304,195
DROGR11423,A_arabiensis,304,147
DROGR11423,A_darlingi,304,131
DROGR11423,A_dirus,304,175
DROGR11423,A_farauti,304,169
DROGR11423,A_funestris,304,141
DROGR11423,A_gambiae,304,74
DROGR11423,A_stephensi,304,153
DROGR11423,C_quinquefasciatus_new,304,265
DROGR11423,D_melanogaster,304,105
DROGR11454,A_aegypti,394,147
DROGR11454,A_albimanus,394,152
DROGR11454,A_dirus,394,77
DROGR11454,A_farauti,394,145
DROGR11454,A_funestris,394,149
DROGR11454,A_stephensi,394,143
DROGR11454,C_quinquefasciatus_new,394,266
DROGR11454,D_melanogaster,394,149
DROGR11475,A_culicifacies_new,1874,36
DROGR11475,A_farauti,1874,394
DROGR11475,C_quinquefasciatus_new,1874,48
DROGR11475,D_melanogaster,1874,84
DROGR11562,A_aegypti,448,131
DROGR11562,A_albimanus,448,186
DROGR11562,A_arabiensis,448,136
DROGR11562,A_darlingi,448,151
DROGR11562,A_dirus,448,143
DROGR11562,A_farauti,448,91
DROGR11562,A_funestris,448,132
DROGR11562,A_gambiae,448,220
DROGR11562,A_minimus_new,448,202
DROGR11562,A_stephensi,448,134
DROGR11562,C_quinquefasciatus_new,448,137
DROGR11562,D_melanogaster,448,224
DROGR11574,A_aegypti,312,98
DROGR11574,A_albimanus,312,181
DROGR11574,A_arabiensis,312,167
DROGR11574,A_atroparvus,312,60
DROGR11574,A_christyi,312,55
DROGR11574,A_culicifacies_new,312,111
DROGR11574,A_darlingi,312,103
DROGR11574,A_dirus,312,181
DROGR11574,A_farauti,312,144
DROGR11574,A_funestris,312,181
DROGR11574,A_gambiae,312,118
DROGR11574,A_melas,312,129
DROGR11574,A_merus,312,103
DROGR11574,A_minimus_new,312,152
DROGR11574,A_quadriannulatus_new,312,157
DROGR11574,A_sinensis,312,53
DROGR11574,A_stephensi,312,152
DROGR11574,C_quinquefasciatus_new,312,214
DROGR11574,D_melanogaster,312,114
DROGR11732,A_aegypti,369,176
DROGR11732,A_albimanus,369,228
DROGR11732,A_arabiensis,369,241
DROGR11732,A_christyi,369,111
DROGR11732,A_culicifacies_new,369,229
DROGR11732,A_darlingi,369,289
DROGR11732,A_dirus,369,288
DROGR11732,A_epiroticus,369,156
DROGR11732,A_funestris,369,287
DROGR11732,A_gambiae,369,253
DROGR11732,A_maculatus,369,64
DROGR11732,A_melas,369,126
DROGR11732,A_merus,369,133
DROGR11732,A_minimus_new,369,295
DROGR11732,A_quadriannulatus_new,369,214
DROGR11732,A_sinensis,369,45
DROGR11732,A_stephensi,369,279
DROGR11732,C_quinquefasciatus_new,369,315
DROGR11732,D_melanogaster,369,141
DROGR11786,A_farauti,408,190
DROGR11919,A_aegypti,1185,969
DROGR11919,A_albimanus,1185,1072
DROGR11919,A_arabiensis,1185,1024
DROGR11919,A_atroparvus,1185,198
DROGR11919,A_christyi,1185,396
DROGR11919,A_culicifacies_new,1185,863
DROGR11919,A_darlingi,1185,1000
DROGR11919,A_dirus,1185,1052
DROGR11919,A_epiroticus,1185,456
DROGR11919,A_farauti,1185,1160
DROGR11919,A_funestris,1185,1091
DROGR11919,A_gambiae,1185,873
DROGR11919,A_maculatus,1185,617
DROGR11919,A_melas,1185,439
DROGR11919,A_merus,1185,702
DROGR11919,A_minimus_new,1185,1000
DROGR11919,A_quadriannulatus_new,1185,945
DROGR11919,A_sinensis,1185,359
DROGR11919,A_stephensi,1185,1016
DROGR11919,C_quinquefasciatus_new,1185,1144
DROGR11919,D_melanogaster,1185,683
DROGR12109,A_aegypti,844,193
DROGR12109,A_albimanus,844,189
DROGR12109,A_arabiensis,844,129
DROGR12109,A_atroparvus,844,64
DROGR12109,A_christyi,844,124
DROGR12109,A_culicifacies_new,844,159
DROGR12109,A_darlingi,844,120
DROGR12109,A_dirus,844,214
DROGR12109,A_epiroticus,844,96
DROGR12109,A_farauti,844,221
DROGR12109,A_funestris,844,199
DROGR12109,A_gambiae,844,129
DROGR12109,A_maculatus,844,129
DROGR12109,A_melas,844,114
DROGR12109,A_merus,844,129
DROGR12109,A_minimus_new,844,149
DROGR12109,A_quadriannulatus_new,844,129
DROGR12109,A_sinensis,844,40
DROGR12109,A_stephensi,844,277
DROGR12109,C_quinquefasciatus_new,844,145
DROGR12109,D_melanogaster,844,196
DROGR12902,D_melanogaster,608,244
DROGR12941,A_aegypti,516,206
DROGR12941,A_albimanus,516,241
DROGR12941,A_arabiensis,516,212
DROGR12941,A_darlingi,516,55
DROGR12941,A_dirus,516,207
DROGR12941,A_farauti,516,353
DROGR12941,A_funestris,516,52
DROGR12941,A_stephensi,516,193
DROGR12941,C_quinquefasciatus_new,516,327
DROGR12941,D_melanogaster,516,307
DROGR12951,A_aegypti,1336,219
DROGR12951,A_albimanus,1336,189
DROGR12951,A_arabiensis,1336,276
DROGR12951,A_darlingi,1336,167
DROGR12951,A_dirus,1336,280
DROGR12951,A_farauti,1336,257
DROGR12951,A_funestris,1336,246
DROGR12951,A_gambiae,1336,218
DROGR12951,A_stephensi,1336,141
DROGR12951,C_quinquefasciatus_new,1336,381
DROGR12951,D_melanogaster,1336,234
DROGR12968,A_aegypti,899,702
DROGR12968,A_albimanus,899,723
DROGR12968,A_arabiensis,899,707
DROGR12968,A_christyi,899,117
DROGR12968,A_culicifacies_new,899,312
DROGR12968,A_darlingi,899,500
DROGR12968,A_dirus,899,691
DROGR12968,A_epiroticus,899,137
DROGR12968,A_farauti,899,199
DROGR12968,A_funestris,899,550
DROGR12968,A_gambiae,899,355
DROGR12968,A_maculatus,899,201
DROGR12968,A_melas,899,152
DROGR12968,A_merus,899,168
DROGR12968,A_minimus_new,899,466
DROGR12968,A_quadriannulatus_new,899,426
DROGR12968,A_sinensis,899,178
DROGR12968,A_stephensi,899,804
DROGR12968,C_quinquefasciatus_new,899,824
DROGR12968,D_melanogaster,899,620
DROGR13165,A_aegypti,1305,202
DROGR13165,A_albimanus,1305,86
DROGR13165,A_arabiensis,1305,169
DROGR13165,C_quinquefasciatus_new,1305,339
DROGR13165,D_melanogaster,1305,215
DROGR13314,A_aegypti,385,257
DROGR13314,A_albimanus,385,287
DROGR13314,A_arabiensis,385,259
DROGR13314,A_atroparvus,385,195
DROGR13314,A_christyi,385,217
DROGR13314,A_culicifacies_new,385,236
DROGR13314,A_darlingi,385,277
DROGR13314,A_dirus,385,321
DROGR13314,A_epiroticus,385,278
DROGR13314,A_farauti,385,354
DROGR13314,A_funestris,385,268
DROGR13314,A_gambiae,385,332
DROGR13314,A_maculatus,385,192
DROGR13314,A_melas,385,283
DROGR13314,A_merus,385,316
DROGR13314,A_minimus_new,385,358
DROGR13314,A_quadriannulatus_new,385,266
DROGR13314,A_sinensis,385,244
DROGR13314,A_stephensi,385,239
DROGR13314,C_quinquefasciatus_new,385,350
DROGR13314,D_melanogaster,385,264
DROGR13416,A_aegypti,476,421
DROGR13416,A_albimanus,476,430
DROGR13416,A_arabiensis,476,421
DROGR13416,A_christyi,476,389
DROGR13416,A_culicifacies_new,476,446
DROGR13416,A_darlingi,476,412
DROGR13416,A_dirus,476,427
DROGR13416,A_epiroticus,476,327
DROGR13416,A_farauti,476,88
DROGR13416,A_funestris,476,421
DROGR13416,A_gambiae,476,418
DROGR13416,A_maculatus,476,363
DROGR13416,A_melas,476,409
DROGR13416,A_merus,476,404
DROGR13416,A_minimus_new,476,446
DROGR13416,A_quadriannulatus_new,476,472
DROGR13416,A_sinensis,476,340
DROGR13416,A_stephensi,476,430
DROGR13416,C_quinquefasciatus_new,476,434
DROGR13416,D_melanogaster,476,347
DROGR13473,A_aegypti,561,442
DROGR13473,A_albimanus,561,518
DROGR13473,A_arabiensis,561,537
DROGR13473,A_atroparvus,561,382
DROGR13473,A_christyi,561,465
DROGR13473,A_culicifacies_new,561,469
DROGR13473,A_darlingi,561,541
DROGR13473,A_dirus,561,497
DROGR13473,A_epiroticus,561,363
DROGR13473,A_funestris,561,525
DROGR13473,A_gambiae,561,503
DROGR13473,A_maculatus,561,485
DROGR13473,A_melas,561,430
DROGR13473,A_merus,561,453
DROGR13473,A_minimus_new,561,540
DROGR13473,A_quadriannulatus_new,561,540
DROGR13473,A_sinensis,561,384
DROGR13473,A_stephensi,561,495
DROGR13473,C_quinquefasciatus_new,561,541
DROGR13473,D_melanogaster,561,511
DROGR13474,A_aegypti,497,152
DROGR13474,A_albimanus,497,198
DROGR13474,A_arabiensis,497,283
DROGR13474,A_christyi,497,119
DROGR13474,A_culicifacies_new,497,154
DROGR13474,A_darlingi,497,210
DROGR13474,A_dirus,497,175
DROGR13474,A_farauti,497,151
DROGR13474,A_funestris,497,210
DROGR13474,A_gambiae,497,116
DROGR13474,A_melas,497,105
DROGR13474,A_merus,497,137
DROGR13474,A_minimus_new,497,331
DROGR13474,A_quadriannulatus_new,497,185
DROGR13474,A_sinensis,497,63
DROGR13474,A_stephensi,497,295
DROGR13474,C_quinquefasciatus_new,497,373
DROGR13474,D_melanogaster,497,192
DROGR13486,A_aegypti,476,376
DROGR13486,A_albimanus,476,360
DROGR13486,A_arabiensis,476,369
DROGR13486,A_atroparvus,476,126
DROGR13486,A_christyi,476,236
DROGR13486,A_culicifacies_new,476,312
DROGR13486,A_darlingi,476,308
DROGR13486,A_dirus,476,348
DROGR13486,A_epiroticus,476,108
DROGR13486,A_farauti,476,96
DROGR13486,A_funestris,476,364
DROGR13486,A_gambiae,476,345
DROGR13486,A_maculatus,476,127
DROGR13486,A_melas,476,307
DROGR13486,A_merus,476,308
DROGR13486,A_minimus_new,476,360
DROGR13486,A_quadriannulatus_new,476,297
DROGR13486,A_sinensis,476,136
DROGR13486,A_stephensi,476,359
DROGR13486,C_quinquefasciatus_new,476,378
DROGR13486,D_melanogaster,476,364
DROGR13680,A_aegypti,219,175
DROGR13680,A_albimanus,219,172
DROGR13680,A_arabiensis,219,185
DROGR13680,A_atroparvus,219,188
DROGR13680,A_christyi,219,181
DROGR13680,A_culicifacies_new,219,219
DROGR13680,A_darlingi,219,185
DROGR13680,A_dirus,219,191
DROGR13680,A_epiroticus,219,142
DROGR13680,A_farauti,219,216
DROGR13680,A_funestris,219,185
DROGR13680,A_gambiae,219,202
DROGR13680,A_maculatus,219,121
DROGR13680,A_melas,219,188
DROGR13680,A_merus,219,185
DROGR13680,A_minimus_new,219,219
DROGR13680,A_quadriannulatus_new,219,216
DROGR13680,A_sinensis,219,138
DROGR13680,A_stephensi,219,185
DROGR13680,C_quinquefasciatus_new,219,185
DROGR13680,D_melanogaster,219,203
DROGR13689,A_aegypti,182,181
DROGR13689,A_albimanus,182,181
DROGR13689,A_arabiensis,182,161
DROGR13689,A_christyi,182,176
DROGR13689,A_culicifacies_new,182,181
DROGR13689,A_darlingi,182,181
DROGR13689,A_dirus,182,181
DROGR13689,A_epiroticus,182,181
DROGR13689,A_funestris,182,181
DROGR13689,A_gambiae,182,147
DROGR13689,A_maculatus,182,180
DROGR13689,A_melas,182,179
DROGR13689,A_merus,182,181
DROGR13689,A_minimus_new,182,181
DROGR13689,A_quadriannulatus_new,182,181
DROGR13689,A_sinensis,182,123
DROGR13689,A_stephensi,182,181
DROGR13689,C_quinquefasciatus_new,182,181
DROGR13689,D_melanogaster,182,139
DROGR13878,A_aegypti,1125,679
DROGR13878,A_albimanus,1125,600
DROGR13878,A_arabiensis,1125,599
DROGR13878,A_atroparvus,1125,297
DROGR13878,A_christyi,1125,294
DROGR13878,A_culicifacies_new,1125,469
DROGR13878,A_darlingi,1125,554
DROGR13878,A_dirus,1125,537
DROGR13878,A_epiroticus,1125,294
DROGR13878,A_farauti,1125,630
DROGR13878,A_funestris,1125,742
DROGR13878,A_gambiae,1125,642
DROGR13878,A_maculatus,1125,357
DROGR13878,A_melas,1125,301
DROGR13878,A_merus,1125,379
DROGR13878,A_minimus_new,1125,790
DROGR13878,A_quadriannulatus_new,1125,605
DROGR13878,A_sinensis,1125,151
DROGR13878,A_stephensi,1125,726
DROGR13878,C_quinquefasciatus_new,1125,1033
DROGR13878,D_melanogaster,1125,924
DROGR13896,A_aegypti,390,278
DROGR13896,A_albimanus,390,215
DROGR13896,A_arabiensis,390,330
DROGR13896,A_christyi,390,160
DROGR13896,A_culicifacies_new,390,304
DROGR13896,A_darlingi,390,198
DROGR13896,A_dirus,390,336
DROGR13896,A_epiroticus,390,175
DROGR13896,A_farauti,390,329
DROGR13896,A_funestris,390,366
DROGR13896,A_gambiae,390,338
DROGR13896,A_maculatus,390,132
DROGR13896,A_melas,390,188
DROGR13896,A_merus,390,194
DROGR13896,A_minimus_new,390,393
DROGR13896,A_quadriannulatus_new,390,364
DROGR13896,A_sinensis,390,166
DROGR13896,A_stephensi,390,332
DROGR13896,C_quinquefasciatus_new,390,354
DROGR13896,D_melanogaster,390,285
DROGR14168,A_aegypti,313,46
DROGR14168,A_albimanus,313,44
DROGR14168,A_arabiensis,313,89
DROGR14168,A_atroparvus,313,60
DROGR14168,A_culicifacies_new,313,114
DROGR14168,A_darlingi,313,116
DROGR14168,A_dirus,313,115
DROGR14168,A_epiroticus,313,39
DROGR14168,A_funestris,313,40
DROGR14168,A_melas,313,44
DROGR14168,A_merus,313,89
DROGR14168,A_minimus_new,313,162
DROGR14168,A_quadriannulatus_new,313,39
DROGR14168,A_stephensi,313,133
DROGR14168,C_quinquefasciatus_new,313,47
DROGR14168,D_melanogaster,313,108
DROGR14175,A_aegypti,370,123
DROGR14175,A_albimanus,370,191
DROGR14175,A_arabiensis,370,212
DROGR14175,A_atroparvus,370,41
DROGR14175,A_christyi,370,82
DROGR14175,A_culicifacies_new,370,127
DROGR14175,A_darlingi,370,202
DROGR14175,A_dirus,370,53
DROGR14175,A_epiroticus,370,53
DROGR14175,A_farauti,370,202
DROGR14175,A_funestris,370,219
DROGR14175,A_gambiae,370,53
DROGR14175,A_maculatus,370,73
DROGR14175,A_merus,370,63
DROGR14175,A_minimus_new,370,242
DROGR14175,A_quadriannulatus_new,370,92
DROGR14175,A_sinensis,370,41
DROGR14175,A_stephensi,370,156
DROGR14175,C_quinquefasciatus_new,370,228
DROGR14175,D_melanogaster,370,281
DROGR14194,A_aegypti,621,548
DROGR14194,A_albimanus,621,508
DROGR14194,A_arabiensis,621,497
DROGR14194,A_atroparvus,621,279
DROGR14194,A_christyi,621,400
DROGR14194,A_culicifacies_new,621,466
DROGR14194,A_darlingi,621,476
DROGR14194,A_dirus,621,454
DROGR14194,A_epiroticus,621,221
DROGR14194,A_farauti,621,474
DROGR14194,A_funestris,621,506
DROGR14194,A_gambiae,621,474
DROGR14194,A_maculatus,621,346
DROGR14194,A_melas,621,362
DROGR14194,A_merus,621,298
DROGR14194,A_minimus_new,621,480
DROGR14194,A_quadriannulatus_new,621,498
DROGR14194,A_sinensis,621,296
DROGR14194,A_stephensi,621,480
DROGR14194,C_quinquefasciatus_new,621,477
DROGR14194,D_melanogaster,621,477
DROGR14265,A_aegypti,679,82
DROGR14265,A_albimanus,679,60
DROGR14265,A_arabiensis,679,87
DROGR14265,A_christyi,679,64
DROGR14265,A_culicifacies_new,679,52
DROGR14265,A_darlingi,679,101
DROGR14265,A_dirus,679,55
DROGR14265,A_farauti,679,86
DROGR14265,A_funestris,679,83
DROGR14265,A_gambiae,679,44
DROGR14265,A_maculatus,679,38
DROGR14265,A_merus,679,87
DROGR14265,A_minimus_new,679,86
DROGR14265,A_quadriannulatus_new,679,80
DROGR14265,A_sinensis,679,41
DROGR14265,A_stephensi,679,96
DROGR14265,C_quinquefasciatus_new,679,59
DROGR14265,D_melanogaster,679,56
DROGR14444,A_aegypti,615,201
DROGR14444,A_albimanus,615,150
DROGR14444,A_arabiensis,615,158
DROGR14444,A_dirus,615,143
DROGR14444,A_farauti,615,565
DROGR14444,A_funestris,615,69
DROGR14444,C_quinquefasciatus_new,615,464
DROGR14444,D_melanogaster,615,177
DROGR14461,A_aegypti,816,613
DROGR14461,A_albimanus,816,731
DROGR14461,A_arabiensis,816,665
DROGR14461,A_atroparvus,816,104
DROGR14461,A_christyi,816,174
DROGR14461,A_culicifacies_new,816,579
DROGR14461,A_darlingi,816,602
DROGR14461,A_dirus,816,708
DROGR14461,A_epiroticus,816,130
DROGR14461,A_farauti,816,588
DROGR14461,A_funestris,816,689
DROGR14461,A_gambiae,816,627
DROGR14461,A_maculatus,816,309
DROGR14461,A_melas,816,173
DROGR14461,A_merus,816,294
DROGR14461,A_minimus_new,816,525
DROGR14461,A_quadriannulatus_new,816,358
DROGR14461,A_sinensis,816,246
DROGR14461,A_stephensi,816,695
DROGR14461,C_quinquefasciatus_new,816,809
DROGR14461,D_melanogaster,816,422
DROGR14483,D_melanogaster,317,136
DROGR14485,A_aegypti,929,708
DROGR14485,A_albimanus,929,804
DROGR14485,A_arabiensis,929,859
DROGR14485,A_atroparvus,929,104
DROGR14485,A_christyi,929,486
DROGR14485,A_culicifacies_new,929,743
DROGR14485,A_darlingi,929,761
DROGR14485,A_dirus,929,872
DROGR14485,A_epiroticus,929,517
DROGR14485,A_farauti,929,908
DROGR14485,A_funestris,929,829
DROGR14485,A_gambiae,929,724
DROGR14485,A_maculatus,929,418
DROGR14485,A_melas,929,421
DROGR14485,A_merus,929,606
DROGR14485,A_minimus_new,929,779
DROGR14485,A_quadriannulatus_new,929,815
DROGR14485,A_sinensis,929,545
DROGR14485,A_stephensi,929,803
DROGR14485,C_quinquefasciatus_new,929,823
DROGR14485,D_melanogaster,929,719
DROGR14494,A_aegypti,614,564
